,id,name,image_url,artist_id,rating,AI_Generated,logit,time,edge_score,contrast_score,brightness_score,saturation_score,num_rels
2448,2448,Sheep in a Winter Landscape Evening,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Sheep+in+a+Winter+Landscape+Evening.jpg,104,8.0,0,-6.89822,5.016017,5.732783157276995,59.33106290332531,94.03415859741784,147.01525454812207,0
2449,2449,When Snow the Pasture Sheets 2,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/When+Snow+the+Pasture+Sheets+2.jpg,104,9.0,0,-9.458962,5.719186,6.84905,20.381354109765347,201.271721875,49.4809625,0
2450,2450,"The Silence of the Snow - Bucket Mill, on the Feugh, Finzean",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/The+Silence+of+the+Snow+-+Bucket+Mill%2C+on+the+Feugh%2C+Finzean.jpg,104,10.0,0,-7.751483,5.109765,29.974286529680366,60.96249687625597,139.8856949200913,62.16201840753425,1
2451,2451,The Moss - Poolewe,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/The+Moss+-+Poolewe.jpg,104,,0,-2.828145,4.859744,31.47220274390244,59.56139379543553,120.1101181402439,73.24267530487805,0
2452,2452,Evening,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Evening.jpg,104,,0,-7.543275,4.344082,8.464702460106382,67.21400222798823,139.60941655585106,103.50211519281916,1
2453,2453,A Flock Of Sheep In A Snowstorm,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/A+Flock+Of+Sheep+In+A+Snowstorm.jpg,104,,0,-5.779022,4.906622,4.901323836515513,37.72504017764505,180.9421800417661,44.81691527446301,0
2454,2454,Sheep in the Snow,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Sheep+in+the+Snow.jpg,104,9.0,0,-7.458048,4.890999,7.893091517857143,42.7046691303964,154.1606212797619,75.16118303571429,1
2455,2455,At Freezing Point,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/At+Freezing+Point.jpg,104,,0,-4.916375,4.906622,7.982005454009434,55.46499403386175,152.5203862028302,73.18451503537736,0
2456,2456,Sheep in Winter Snow,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Sheep+in+Winter+Snow.jpg,104,10.0,0,-8.192296,5.016008,8.012877787558686,46.7054624683114,165.2075704225352,102.19324383802817,0
2457,2457,Lady at the Piano,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Lady+at+the+Piano.jpg,104,,0,-9.62181,5.797316,5.434859913793104,48.23959763070403,73.09066937119675,161.71301977687628,2
2458,2458,When the West with Evening Glows,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/When+the+West+with+Evening+Glows.jpg,104,6.0,0,-7.218407,5.172271,6.512398402466368,59.96948943867075,167.88933926569507,50.90788607062781,0
2459,2459,Letterfern on Loch Duich,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Letterfern+on+Loch+Duich.jpg,104,10.0,0,-7.404577,5.57855,11.843828451882846,48.00495894728268,111.1697829497908,73.05918867677825,0
2460,2460,Glowed with Tints of Evening Hours,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Glowed+with+Tints+of+Evening+Hours.jpg,104,8.0,0,-10.505304,5.2504,17.622767857142858,44.91906505914289,111.21132369614512,110.07257298752836,1
2461,2461,Winter Breakfast,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Winter+Breakfast.jpg,104,7.0,0,-10.07752,6.203606,17.769340737240075,36.068776241512566,165.3632325141777,24.3624911389414,0
2462,2462,The Sun had closed the Winter Day,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/The+Sun+had+closed+the+Winter+Day.jpg,104,10.0,0,-8.318831,5.844185,9.467634381338742,58.007556920891616,112.6467862576065,66.15128042596349,1
2463,2463,An Egyptian Market,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/An+Egyptian+Market.jpg,104,,0,-3.830667,4.719111,45.5470563271605,68.66428176643724,169.96740740740742,64.47119212962963,1
2464,2464,The Shortening Winters Day is Near a Close,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/The+Shortening+Winters+Day+is+Near+a+Close.jpg,104,10.0,0,-8.346156,5.000381,15.468434633027522,61.2954886606248,131.87145212155963,80.03209934059633,0
2465,2465,Yon Yellow Sunset Dying in the West,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Joseph+Farquharson/Yon+Yellow+Sunset+Dying+in+the+West.jpg,104,10.0,0,-8.945518,5.031633,6.967121940559441,71.3345584371087,135.3265625,107.1120520104895,0
2466,2466,Still Life of Fruit,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Still+Life+of+Fruit.jpg,105,6.0,0,-6.034204,4.969129,25.604343530444964,63.23047714996861,83.62232508782202,87.93190866510538,0
2467,2467,The Turnip Lantern,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/The+Turnip+Lantern.jpg,105,9.0,0,-4.547846,4.875369,24.375423791273583,49.840643189582735,72.6932045990566,169.7446086379717,2
2468,2468,Lady Sewing,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Lady+Sewing.jpg,105,6.0,0,-4.379788,5.484792,21.353636911134902,36.90845877059582,129.39643335117773,92.94372657922912,0
2469,2469,Old Farm Buildings,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Old+Farm+Buildings.jpg,105,9.0,0,-6.588688,5.703558,34.539698840725805,60.06644135093271,160.23362840221773,52.43857736895161,2
2470,2470,Still Life with Ginger Jar,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Still+Life+with+Ginger+Jar.jpg,105,9.0,0,-6.239693,5.500418,21.81456144957983,65.01444288612011,115.69276523109244,83.19662224264705,1
2471,2471,Plucking the fowl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Plucking+the+fowl.jpg,105,9.0,0,-4.528621,7.063037,41.96655585106383,55.143222565403896,93.1456807487725,114.26477086743044,2
2472,2472,Still Life with fruit,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Still+Life+with+fruit.jpg,105,8.0,0,-7.499268,4.375334,43.33400930851064,54.5435484620234,123.88319896941488,99.4559881981383,1
2473,2473,The Flower Girl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/The+Flower+Girl.jpg,105,10.0,0,-3.867577,5.031636,29.7283203125,47.4741979390337,119.38572410300924,69.1351490162037,3
2474,2474,Plums and Mulberries,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Plums+and+Mulberries.jpg,105,8.0,0,-6.028748,5.687932,35.32742091049383,75.49977406170983,139.64763695987654,59.94706468621399,0
2475,2475,Spring Flowers and Birds Nests,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Spring+Flowers+and+Birds+Nests.jpg,105,8.0,0,-7.138798,4.656604,54.074381996268656,46.97859001720386,161.0495996579602,86.8293260261194,1
2476,2476,Plums,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Plums.jpg,105,9.0,0,-6.657568,5.250401,47.62043081848552,57.287435097789945,101.57115116926504,107.98479607461024,0
2477,2477,The Shy Sitter,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/The+Shy+Sitter.jpg,105,10.0,0,-7.413014,6.688009,23.387762200342465,61.51190539549686,122.81420965325344,63.804358411815066,0
2478,2478,Roses and Birds Nest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Roses+and+Birds+Nest.jpg,105,10.0,0,-4.704601,5.234773,38.95869654605263,52.05919610726777,105.10635279605263,66.5101528234649,3
2479,2479,Branch of Apple Blossom and Birds Nest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Branch+of+Apple+Blossom+and+Birds+Nest.jpg,105,10.0,0,-5.938712,5.2504,59.41056743421053,56.350885448758056,120.08265145285088,36.7560820997807,1
2480,2480,A Mulatto Boy,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/A+Mulatto+Boy.jpg,105,3.0,0,-6.388854,5.453541,16.491095430107528,39.48198140277276,120.3790188172043,67.36899865591398,0
2481,2481,Still life with birds nest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Still+life+with+birds+nest.jpg,105,8.0,0,-5.010327,5.656683,39.6564671939834,59.080972730885335,113.11180627593362,49.50069372406639,2
2482,2482,Boy and Goat,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Boy+and+Goat.jpg,105,10.0,0,-5.276825,5.641052,19.06750064566116,54.85867995626463,176.65022275309917,104.971484375,1
2483,2483,The Faithful Old Servant,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/The+Faithful+Old+Servant.jpg,105,10.0,0,-2.68512,5.844194,25.925252214566928,50.31092637471576,118.14868663877952,85.92621801181102,0
2484,2484,Loves Missive,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Loves+Missive.jpg,105,10.0,0,-5.691204,5.000381,17.34921148255814,47.264436120348776,129.3672856104651,72.19059956395348,0
2485,2485,A Circassian Lady,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/A+Circassian+Lady.jpg,105,6.0,0,-6.251717,4.797244,14.762841796875,45.88552634062744,145.57511268028847,62.33436748798077,0
2486,2486,May Blossom and a Hedge Sparrows Nest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/May+Blossom+and+a+Hedge+Sparrows+Nest.jpg,105,8.0,0,-5.566163,4.953506,35.73318661971831,37.590385991767405,114.08018265845072,97.62033450704226,2
2487,2487,The Maid and the Magpie A Cottage Interior at Shillington Bedfordshire,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/The+Maid+and+the+Magpie+A+Cottage+Interior+at+Shillington+Bedfordshire.jpg,105,10.0,0,-4.32819,5.900636,37.992364501953126,46.84433744770999,119.47672424316406,84.7239990234375,2
2488,2488,Still Life of a Dead Goose with a Basket,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Still+Life+of+a+Dead+Goose+with+a+Basket.jpg,105,8.0,0,-8.89991,7.2193,22.105171725239614,58.70621695725072,147.50857877396166,84.8337160543131,1
2489,2489,Glass vase and flowers,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Glass+vase+and+flowers.jpg,105,9.0,0,-6.514174,5.09414,29.392875144009217,69.55956383360775,103.87292986751152,90.24960037442396,0
2490,2490,Girl at Prayer,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/William+Henry+Hunt/Girl+at+Prayer.jpg,105,7.0,0,-9.290049,4.531594,36.127973533163264,55.852049461254126,132.1856465242347,78.70759327168368,1
2491,2491,The Crucifixion On Mount Calvary,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/The+Crucifixion+On+Mount+Calvary.jpg,106,10.0,0,-7.589339,4.531596,23.475114829396325,46.356811793606006,89.89750246062992,98.89269192913386,1
2492,2492,The Sack Of Troy,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/The+Sack+Of+Troy.jpg,106,,0,-4.476879,5.26603,16.779386086474503,45.47218135256034,63.48916297117517,139.24893292682927,0
2493,2493,A Ball During the Reign of Henri IV,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/A+Ball+During+the+Reign+of+Henri+IV.jpg,106,,0,-5.004986,4.375329,17.150889295212767,41.708091137941,70.3167303856383,170.98201878324468,2
2494,2494,The Spanish Concert or The Gallant Rest,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/The+Spanish+Concert+or+The+Gallant+Rest.jpg,106,,0,-4.129554,5.172268,16.907200636061948,45.32383551099176,80.54252281526549,113.48658047566371,0
2495,2495,"Rome, A View Of The Castel Sant'Angelo During The 'Girandole' With Elegant Figures",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Rome%2C+A+View+Of+The+Castel+Sant'Angelo+During+The+'Girandole'+With+Elegant+Figures.jpg,106,,0,-8.82873,5.203522,19.36508548206278,36.77101885518541,67.61467558856502,135.2146020179372,1
2496,2496,Carnival,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Carnival.jpg,106,3.0,0,-6.492764,5.500426,25.58833355125523,71.40049471745984,84.79818580020921,147.72881472280335,0
2497,2497,A Banquet Scene,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/A+Banquet+Scene.jpg,106,,0,-5.609297,5.234766,9.593551587301588,22.45319996890511,77.69552154195011,75.60431901927437,0
2498,2498,"Rome, A View Of Castel Sant'Angelo With Figures Revelling Outdoors, With Fireworks And A Catherine Wheel Above Them",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Rome%2C+A+View+Of+Castel+Sant'Angelo+With+Figures+Revelling+Outdoors%2C+With+Fireworks+And+A+Catherine+Wheel+Above+Them.jpg,106,,0,-4.286319,5.266026,8.759574614537446,22.83553385605369,57.69610063325991,114.63783727973568,2
2499,2499,Allegory of Summer,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Allegory+of+Summer.jpg,106,,0,-4.208766,4.84412,16.74799851190476,72.08438121652298,124.29800595238096,94.75778645833331,0
2500,2500,Figures in a Classical Piazza,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Figures+in+a+Classical+Piazza.jpg,106,,0,-6.443727,3.719038,15.432981150793651,67.50299901186905,92.48408234126984,128.65935515873016,0
2501,2501,"Venice, A Capriccio Of The Bacino Di San Marco On Ascension Day",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Venice%2C+A+Capriccio+Of+The+Bacino+Di+San+Marco+On+Ascension+Day.jpg,106,,0,-3.921313,5.375412,49.08781518240343,65.8915331354583,126.36588988733904,86.55524409871245,0
2502,2502,View of Venice,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/View+of+Venice.jpg,106,,0,-3.585816,5.437912,11.949959677419354,68.22619226760364,135.37400201612903,76.81729502688172,0
2503,2503,Scene Galante in a River Landscape,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/Scene+Galante+in+a+River+Landscape.jpg,106,,0,-4.516202,5.703556,12.376470394736842,70.11648644397322,140.86304605263155,148.92642434210526,0
2504,2504,A Palace Garden With Elegant Couples Dancing,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/Louis+de+Caullery/A+Palace+Garden+With+Elegant+Couples+Dancing.jpg,106,,0,-5.622026,5.891073,11.48696229757085,49.17341700631663,130.58328378036438,67.12664157388664,0
2505,2505,"Portrait Of A Anne-Marie De Chevreuse, Full Length, Holding A Falcon Aged Five Years Old",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+Of+A+Anne-Marie+De+Chevreuse%2C+Full+Length%2C+Holding+A+Falcon+Aged+Five+Years+Old.jpg,107,10.0,0,-5.172523,5.844198,8.24593253968254,54.565578964256126,72.55521453373017,69.93807973710318,1
2506,2506,The Annunciation,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/The+Annunciation.jpg,107,,0,-5.113561,7.376747,9.01238037109375,60.04406609837071,117.93991455078124,87.33151123046875,1
2507,2507,The Veil of Saint Veronica,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/The+Veil+of+Saint+Veronica.jpg,107,,0,-4.777206,6.469243,10.959838169642858,53.3356807430628,97.05863560267858,81.49749162946429,1
2508,2508,"A Portrait Of A Young Girl, Standing Full-Length, Wearing A White Dress With An Apron Set With Lace And A White Bonnet, Holding A Tulip In Her Left Hand, A Vase With Flowers Beside Her On A Table",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/A+Portrait+Of+A+Young+Girl%2C+Standing+Full-Length%2C+Wearing+A+White+Dress+With+An+Apron+Set+With+Lace+And+A+White+Bonnet%2C+Holding+A+Tulip+In+Her+Left+Hand%2C+A+Vase+With+Flowers+Beside+Her+On+A+Table.jpg,107,10.0,0,-5.625094,5.562926,13.823718032359082,62.83141609644798,83.81959159707725,44.22379632045929,0
2509,2509,Portrait of the Infant King Louis XIV,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+the+Infant+King+Louis+XIV.jpg,107,,0,-4.333704,5.726609,8.217060391865079,56.56521917099796,71.88223896329364,90.28350384424604,1
2510,2510,Portrait of a nun,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+nun.jpg,107,,0,-7.114153,5.969194,12.376336227984345,38.83198135787305,79.23394691780823,62.1332864481409,0
2511,2511,The Crucifixion,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/The+Crucifixion.jpg,107,,0,-1.890185,4.297202,4.459711068435754,16.925210204204674,44.539023219273744,106.2829216131285,2
2512,2512,"A Portrait Of Henry De La Tour D' Auvergne, Viscount Of Turenne, Duke Of Bouillon, Marshall Of France (1555-1623)",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/A+Portrait+Of+Henry+De+La+Tour+D'+Auvergne%2C+Viscount+Of+Turenne%2C+Duke+Of+Bouillon%2C+Marshall+Of+France+(1555-1623).jpg,107,,0,-6.089592,6.219223,11.470880952380952,47.25167922604236,75.185375,120.90778273809524,0
2513,2513,"Portrait of a Knight of Malta, presumably Francois Joseph de Robert de Termes, aged 41",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+Knight+of+Malta%2C+presumably+Francois+Joseph+de+Robert+de+Termes%2C+aged+41.jpg,107,,0,-6.847444,6.203597,15.842485397196262,56.03739457839379,86.47607476635514,64.42145735981309,0
2514,2514,"Portrait of Armand de Caumont, duc de La Force (c. 1580-1675)",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+Armand+de+Caumont%2C+duc+de+La+Force+(c.+1580-1675).jpg,107,6.0,0,-8.860786,5.734811,16.599294354838708,43.11087756704863,93.79206149193548,48.784182837701614,0
2515,2515,The vision of Saint Antony of Padua,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/The+vision+of+Saint+Antony+of+Padua.jpg,107,,0,-8.154857,5.719186,16.204575892857143,54.054670489687496,88.85455676020408,103.01158801020408,0
2516,2516,"Group portrait of Louis XIII, Anne of Austria, and their son Louis XIV, flanked by Cardinal Richelieu and the Duchesse de Chevreuse",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Group+portrait+of+Louis+XIII%2C+Anne+of+Austria%2C+and+their+son+Louis+XIV%2C+flanked+by+Cardinal+Richelieu+and+the+Duchesse+de+Chevreuse.jpg,107,10.0,0,-7.320432,6.43799,12.425129013761468,29.15570864622546,97.88588589449542,100.29370412844035,3
2517,2517,"Portrait Of A Gentleman, Half Length, Wearing A Black Embroidered Jacket And The Order Of The Saint-Esprit, Said To Be Michel Le Tellier, Marquis De Louvois",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+Of+A+Gentleman%2C+Half+Length%2C+Wearing+A+Black+Embroidered+Jacket+And+The+Order+Of+The+Saint-Esprit%2C+Said+To+Be+Michel+Le+Tellier%2C+Marquis+De+Louvois.jpg,107,,0,-5.730965,5.922326,8.257163027108433,84.50166830230748,99.22481174698795,31.18578689759036,1
2518,2518,"Portrait of a gentleman, bust-length, in a red gown",https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+gentleman%2C+bust-length%2C+in+a+red+gown.jpg,107,,0,-5.099586,5.812944,10.871136022044087,27.01032339837973,51.13071142284569,101.98197019038076,3
2519,2519,Portrait of Cardinal Richlieu,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+Cardinal+Richlieu.jpg,107,1.0,0,-3.727056,6.26611,5.713163407821229,54.26039949364129,63.59994762569833,54.10963105214153,1
2520,2520,The Miracle Of St Arnould,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/The+Miracle+Of+St+Arnould.jpg,107,,0,-6.736922,5.891074,11.409190993013972,45.5202458730983,85.82451035429142,111.6798621506986,1
2521,2521,Portrait of a cleric,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+cleric.jpg,107,,0,-6.832794,5.719184,6.151767263104839,40.8850149449636,73.57779422883064,61.48263293850806,0
2522,2522,Portrait of a gentleman,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+gentleman.jpg,107,,0,-6.116577,6.016085,7.065270024271845,33.87816319078111,65.82920813106796,60.56588895631068,0
2523,2523,Portrait Of A Man,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+Of+A+Man.jpg,107,,0,-5.543917,5.766068,7.740228828600405,80.7744567057036,97.18773770283975,29.83308823529412,0
2524,2524,Portrait of an artist,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+an+artist.jpg,107,,0,-6.15521,6.42236,10.136649274047189,40.83929961081654,102.49006635662433,44.68309891107078,0
2525,2525,Portrait of a gentleman 2,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+gentleman+2.jpg,107,,0,-4.099753,5.500418,4.633285581023454,30.81507521600186,71.84476945628998,26.829341018123667,0
2526,2526,Portrait of a gentleman 3,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/(after)+Philippe+De+Champaigne/Portrait+of+a+gentleman+3.jpg,107,,0,-3.518962,5.750438,2.9417200050200805,26.78585848913251,35.30033258032128,38.50627510040161,3
2527,2527,A Flower Seller,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/A+Flower+Seller.jpg,108,9.0,0,-4.352675,5.562927,11.714274530271398,62.48303806540246,149.4452439979123,52.40211704070981,0
2528,2528,In The Tepidarium,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/In+The+Tepidarium.jpg,108,10.0,0,-12.233965,3.640902,17.076718247588424,51.174231973750906,90.3438956993569,157.48885148713828,1
2529,2529,Idleness II,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Idleness+II.jpg,108,,0,-9.642838,4.172194,15.107635946327685,52.991069820396326,189.70387976694917,90.21017390536724,1
2530,2530,Knuckle bones,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Knuckle+bones.jpg,108,10.0,0,-6.907783,3.656526,25.430692323151124,46.84028425259301,154.13532455787782,64.44344855305467,0
2531,2531,A Pompeian Garden,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/A+Pompeian+Garden.jpg,108,10.0,0,-9.4558,5.922326,20.10219056372549,51.891103383357695,141.97933517156864,68.01855392156862,1
2532,2532,Carina,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Carina.jpg,108,10.0,0,-4.675363,5.859822,8.237719628514057,45.89567342178209,151.6902328062249,62.41342557730923,0
2533,2533,'With Violets Wreathed and Robe of Saffron Hue',https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/'With+Violets+Wreathed+and+Robe+of+Saffron+Hue'.jpg,108,,0,-9.563708,5.719186,18.824710051546397,54.70624537910108,144.1113530927835,96.00347293814433,0
2534,2534,'Rich Gifts Wax Poor When Lovers Prove Unkind',https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/'Rich+Gifts+Wax+Poor+When+Lovers+Prove+Unkind'.jpg,108,10.0,0,-10.704682,3.687781,22.37459283387622,50.1928499909808,156.00058021172637,90.0000101791531,0
2535,2535,A Classical Lady,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/A+Classical+Lady.jpg,108,,0,-9.179962,4.781613,14.873422143734643,59.43394070671711,147.44923986486486,108.79161931818182,1
2536,2536,Flabellifera,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Flabellifera.jpg,108,,0,-10.858221,6.047336,14.18770419034091,45.94345524335358,147.8960967092803,86.28240707859848,2
2537,2537,Darning Day,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Darning+Day.jpg,108,10.0,0,-8.127411,5.484792,11.524745100635592,48.401850502158894,153.07606925317796,81.42872086864406,0
2538,2538,Sewing Girl,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Sewing+Girl.jpg,108,,0,-8.239355,4.234698,45.92474673763736,75.64844730210693,161.11521720467033,94.35954241071428,2
2539,2539,A Classical Beauty I,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/A+Classical+Beauty+I.jpg,108,10.0,0,-3.940875,6.062962,13.883171695402298,67.1351641698345,146.7384548611111,80.74557291666666,1
2540,2540,A Priestess,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/A+Priestess.jpg,108,9.0,0,-0.790229,3.281503,12.364199862637363,38.63377308578422,175.521285485348,45.68273237179487,0
2541,2541,Threading Beads,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Threading+Beads.jpg,108,9.0,0,-7.515718,5.047256,14.36386217948718,45.59559181400103,119.76898674242425,83.76735139860139,0
2542,2542,Athenais,https://kuleuven-datathon-2023.s3.eu-central-1.amazonaws.com/images/John+William+Godward/Athenais.jpg,108,8.0,0,-4.618974,4.39096,15.98605,55.90306656248443,155.60762083333333,94.92629166666669,0
