filename,logit,time
.\images_fake\1682.png,-10.392180,4.860424
.\images_fake\1683.png,-5.696803,4.842407
.\images_fake\1684.png,-5.177414,4.876440
.\images_fake\1685.png,-4.190382,4.856419
.\images_fake\1686.png,0.404192,4.911470
.\images_fake\1687.png,-5.863371,4.831397
.\images_fake\1688.png,-0.396130,4.926485
.\images_fake\1689.png,-5.499370,4.850414
.\images_fake\169.png,-3.461695,4.873436
.\images_fake\1690.png,-7.485139,4.843409
.\images_fake\1691.png,-6.337214,4.858422
.\images_fake\1692.png,-10.598582,5.027576
.\images_fake\1693.png,-4.325873,5.017566
.\images_fake\1694.png,-4.846401,5.072618
.\images_fake\1695.png,-3.666283,5.074618
.\images_fake\1696.png,-5.815698,5.177713
.\images_fake\1697.png,-4.922079,4.917475
.\images_fake\1698.png,-11.609964,4.838404
.\images_fake\1699.png,-4.465322,4.888449
.\images_fake\17.png,-7.652508,4.857422
.\images_fake\170.png,-0.633732,4.884445
.\images_fake\1700.png,-3.709266,4.912471
.\images_fake\1701.png,-1.888647,4.860424
.\images_fake\1702.png,-7.392130,4.862426
.\images_fake\1703.png,-6.726737,4.898459
.\images_fake\1704.png,-7.614839,4.869433
.\images_fake\1705.png,-6.016934,4.856420
.\images_fake\1706.png,-8.497740,4.882443
.\images_fake\1707.png,-3.604314,4.909469
.\images_fake\1708.png,-2.615524,4.880442
.\images_fake\1709.png,-5.531147,4.904465
.\images_fake\171.png,-4.544412,4.898459
.\images_fake\1710.png,-2.344841,4.914473
.\images_fake\1711.png,0.885457,4.907467
.\images_fake\1712.png,-7.041165,4.923481
.\images_fake\1713.png,-1.888647,4.796365
.\images_fake\1714.png,-2.726871,4.854419
.\images_fake\1715.png,-4.323860,4.883445
.\images_fake\1716.png,-4.051202,4.920479
.\images_fake\1717.png,-5.743021,4.895456
.\images_fake\1718.png,-1.577497,4.885446
.\images_fake\1719.png,-3.262174,4.821389
.\images_fake\172.png,-3.840426,4.832398
.\images_fake\1720.png,-0.981234,4.882445
.\images_fake\1721.png,-1.888647,4.815383
.\images_fake\1722.png,-1.303022,4.875437
.\images_fake\1723.png,-1.888647,4.871434
.\images_fake\1724.png,-3.964347,4.880442
.\images_fake\1725.png,-3.147445,4.841407
.\images_fake\1726.png,-5.902824,4.816384
.\images_fake\1727.png,-1.888647,4.857421
.\images_fake\1728.png,-3.743779,4.919478
.\images_fake\1729.png,-4.613784,4.848413
.\images_fake\173.png,-4.977348,4.907467
.\images_fake\1731.png,1.634791,4.871434
.\images_fake\1732.png,-2.543165,4.855420
.\images_fake\1733.png,-2.934819,4.892453
.\images_fake\1734.png,-7.020072,4.896457
.\images_fake\1735.png,-3.628503,4.823390
.\images_fake\1736.png,-0.874045,4.851416
.\images_fake\1737.png,-1.484065,4.880443
.\images_fake\1738.png,-6.774727,4.856420
.\images_fake\174.png,-0.406521,4.853417
.\images_fake\1740.png,-3.131598,4.871435
.\images_fake\1742.png,-5.811080,4.935493
.\images_fake\1743.png,-5.262163,4.823390
.\images_fake\1744.png,-0.525561,4.915473
.\images_fake\1745.png,-8.371032,4.895456
.\images_fake\1746.png,-6.020630,4.940497
.\images_fake\1747.png,-1.888647,4.869432
.\images_fake\1748.png,-5.473693,4.912472
.\images_fake\1750.png,-1.888647,4.793363
.\images_fake\1751.png,-3.796608,4.897458
.\images_fake\1752.png,-4.510035,4.888449
.\images_fake\1753.png,-0.220800,4.897458
.\images_fake\1755.png,-1.012993,4.865427
.\images_fake\1756.png,-1.853750,4.892454
.\images_fake\1757.png,-3.809375,4.791361
.\images_fake\1758.png,-5.976305,4.867430
.\images_fake\1759.png,-3.944433,4.826393
.\images_fake\176.png,-4.795923,4.809378
.\images_fake\1760.png,1.830957,4.848413
.\images_fake\1762.png,-2.659555,4.872435
.\images_fake\1763.png,0.507862,4.883446
.\images_fake\1764.png,-2.252569,4.887449
.\images_fake\1765.png,-2.809208,4.844409
.\images_fake\1766.png,-4.225468,4.844408
.\images_fake\1767.png,0.241866,4.873436
.\images_fake\177.png,0.647696,4.817385
.\images_fake\1770.png,-1.768953,4.850415
.\images_fake\1772.png,-4.049974,4.896457
.\images_fake\1774.png,0.357373,4.843409
.\images_fake\1775.png,-7.557128,4.816384
.\images_fake\1776.png,-4.771507,4.884446
.\images_fake\1777.png,-9.333436,4.889451
.\images_fake\1778.png,-5.286153,4.844415
.\images_fake\1779.png,-1.963062,4.849408
.\images_fake\178.png,-0.186962,4.867430
.\images_fake\1780.png,-4.250242,4.884446
.\images_fake\1782.png,-4.335768,4.864428
.\images_fake\1783.png,-6.723406,4.857421
.\images_fake\1784.png,-4.608819,4.975456
.\images_fake\1785.png,-2.494036,4.929487
.\images_fake\1786.png,-1.537594,5.026575
.\images_fake\1787.png,-3.756544,5.246776
.\images_fake\1788.png,-5.072746,5.055602
.\images_fake\1789.png,-1.441294,5.105647
.\images_fake\1790.png,-5.183671,5.042590
.\images_fake\1791.png,-6.538816,4.998549
.\images_fake\1792.png,-9.372893,4.885447
.\images_fake\1793.png,-3.430195,4.925483
.\images_fake\1794.png,-5.048414,4.901462
.\images_fake\1795.png,-5.232054,4.932489
.\images_fake\1798.png,-3.562858,4.939497
.\images_fake\1799.png,-5.194865,4.864427
.\images_fake\18.png,-4.220734,4.843409
.\images_fake\180.png,-5.560050,4.938495
.\images_fake\1800.png,-2.356925,4.915474
.\images_fake\1801.png,-3.360539,4.912471
.\images_fake\1802.png,-1.711049,4.931489
.\images_fake\1803.png,-4.714112,4.941498
.\images_fake\1804.png,-4.926245,4.876439
.\images_fake\1805.png,-5.425033,4.947504
.\images_fake\1806.png,-2.216681,4.876439
.\images_fake\1807.png,-2.195889,4.903464
.\images_fake\1809.png,-4.064439,4.955509
.\images_fake\181.png,-3.896679,4.859424
.\images_fake\1810.png,-2.789147,4.900460
.\images_fake\1811.png,-4.205754,4.900460
.\images_fake\1812.png,-4.516545,4.890451
.\images_fake\1813.png,-8.015882,4.874437
.\images_fake\1814.png,-1.716120,4.941497
.\images_fake\1815.png,-2.094658,4.899460
.\images_fake\1818.png,-2.832206,4.864428
.\images_fake\1819.png,-4.892078,4.919472
.\images_fake\182.png,-2.122950,4.907467
.\images_fake\1820.png,-4.822983,4.854418
.\images_fake\1821.png,-4.194314,4.892454
.\images_fake\1822.png,-3.756238,4.874436
.\images_fake\1823.png,-8.906866,4.878441
.\images_fake\1824.png,-5.487087,4.873437
.\images_fake\1825.png,-6.384773,4.916474
.\images_fake\1826.png,-4.376420,4.891452
.\images_fake\1827.png,-5.180531,4.884446
.\images_fake\1828.png,-7.106323,4.844410
.\images_fake\1829.png,-7.181834,4.880442
.\images_fake\183.png,-3.435287,4.902462
.\images_fake\1830.png,0.518516,4.960515
.\images_fake\1831.png,-5.829723,4.873434
.\images_fake\1833.png,-6.080864,4.900461
.\images_fake\1834.png,-4.771162,4.931489
.\images_fake\1835.png,-8.656831,4.855419
.\images_fake\1836.png,-7.262106,4.857421
.\images_fake\1837.png,-5.338548,4.904465
.\images_fake\1838.png,-4.712806,4.828394
.\images_fake\1839.png,-7.749229,4.891453
.\images_fake\184.png,-0.289612,4.906465
.\images_fake\1841.png,-6.098683,4.901461
.\images_fake\1842.png,-6.466612,4.913472
.\images_fake\1843.png,-5.557918,4.883445
.\images_fake\1844.png,-3.632471,4.920479
.\images_fake\1845.png,-4.476552,4.876438
.\images_fake\1846.png,-8.927228,4.936493
.\images_fake\1847.png,-2.660274,4.849414
.\images_fake\1848.png,-7.481979,4.872436
.\images_fake\1849.png,-5.165856,4.915474
.\images_fake\185.png,-2.347594,4.918477
.\images_fake\186.png,-4.427835,4.843409
.\images_fake\187.png,-0.591079,4.950506
.\images_fake\1875.png,-4.638814,4.972526
.\images_fake\1876.png,-1.571665,4.908468
.\images_fake\1877.png,-4.691687,4.898459
.\images_fake\1878.png,-3.792711,4.807375
.\images_fake\1879.png,-7.606163,4.817385
.\images_fake\1880.png,-2.912203,4.845410
.\images_fake\1882.png,-2.729167,4.856420
.\images_fake\1886.png,-4.889204,4.856421
.\images_fake\1887.png,-5.655939,4.858423
.\images_fake\1888.png,-0.553298,4.849414
.\images_fake\1889.png,-3.735445,4.795365
.\images_fake\189.png,-3.739812,4.871434
.\images_fake\1890.png,-3.008888,4.883446
.\images_fake\1891.png,-5.816911,4.858422
.\images_fake\1892.png,-3.477997,4.849414
.\images_fake\1893.png,-1.003170,4.875437
.\images_fake\1894.png,-4.823920,4.931489
.\images_fake\1895.png,-9.697270,4.845410
.\images_fake\1897.png,-4.544920,4.880442
.\images_fake\1898.png,-0.243144,4.881444
.\images_fake\1899.png,-0.546934,4.832398
.\images_fake\19.png,-6.640360,4.893455
.\images_fake\190.png,-2.528602,4.896457
.\images_fake\1900.png,1.455072,4.897458
.\images_fake\1901.png,-4.711915,4.918476
.\images_fake\1902.png,0.128863,4.905466
.\images_fake\1903.png,6.071459,4.915473
.\images_fake\1904.png,-1.298124,4.881443
.\images_fake\1905.png,-1.721193,4.877441
.\images_fake\1906.png,-2.056676,4.943499
.\images_fake\1907.png,0.618758,4.850414
.\images_fake\1908.png,-0.192299,4.896457
.\images_fake\1909.png,-1.911763,4.970525
.\images_fake\191.png,-0.624537,4.850415
.\images_fake\1910.png,-1.464321,4.930488
.\images_fake\1911.png,-0.140085,4.892454
.\images_fake\1912.png,1.026883,4.871433
.\images_fake\1913.png,2.982563,4.867430
.\images_fake\1914.png,2.791682,4.921479
.\images_fake\1915.png,0.663819,4.865429
.\images_fake\1916.png,1.223366,4.872435
.\images_fake\1917.png,2.623838,4.895456
.\images_fake\1918.png,1.038340,4.856419
.\images_fake\1919.png,-2.282964,4.923482
.\images_fake\192.png,-5.465558,4.893454
.\images_fake\1920.png,-0.190145,4.869432
.\images_fake\1921.png,0.417621,4.879441
.\images_fake\1922.png,1.223311,4.856421
.\images_fake\1923.png,-1.244358,4.897458
.\images_fake\1924.png,-1.646684,4.849414
.\images_fake\1925.png,-4.281682,4.913473
.\images_fake\1926.png,-3.307669,4.941497
.\images_fake\1928.png,-10.382683,4.943499
.\images_fake\1929.png,-6.300192,4.933492
.\images_fake\193.png,-4.223657,4.940496
.\images_fake\1930.png,-5.114100,4.919478
.\images_fake\1931.png,-7.745001,4.865428
.\images_fake\1932.png,-6.638486,4.882444
.\images_fake\1933.png,-8.390120,4.882443
.\images_fake\1934.png,-7.067345,4.922480
.\images_fake\1935.png,-7.734868,4.943499
.\images_fake\1936.png,-9.649622,4.921480
.\images_fake\1937.png,-10.189910,4.953508
.\images_fake\1938.png,-9.100821,4.929487
.\images_fake\1939.png,-10.498987,4.941497
.\images_fake\194.png,1.194759,4.916476
.\images_fake\1940.png,-6.017800,4.884445
.\images_fake\1941.png,-5.904468,4.930489
.\images_fake\1942.png,-11.044845,4.856420
.\images_fake\1943.png,-7.261243,4.925484
.\images_fake\1944.png,-7.634569,4.880442
.\images_fake\1945.png,-12.438956,4.875437
.\images_fake\1946.png,-8.867195,4.874437
.\images_fake\1947.png,-5.778488,4.909469
.\images_fake\1948.png,-9.057435,4.889451
.\images_fake\1949.png,-13.695832,4.894455
.\images_fake\195.png,-7.973959,4.898459
.\images_fake\1950.png,-3.314931,4.906465
.\images_fake\1951.png,0.414170,4.913472
.\images_fake\1952.png,-6.932646,4.857421
.\images_fake\1953.png,-2.017108,4.898460
.\images_fake\1954.png,-4.783852,4.880441
.\images_fake\1955.png,-1.523199,4.913472
.\images_fake\1956.png,-1.897650,4.927485
.\images_fake\1957.png,-0.759701,4.938496
.\images_fake\1958.png,-2.913680,4.898458
.\images_fake\1959.png,-4.752709,4.865428
.\images_fake\196.png,1.567760,4.927485
.\images_fake\1960.png,-1.442086,4.908468
.\images_fake\1961.png,-1.125942,4.891453
.\images_fake\1962.png,-0.033850,4.925482
.\images_fake\1963.png,-3.487653,4.913472
.\images_fake\1964.png,-4.559797,4.867430
.\images_fake\1965.png,-6.300457,4.942499
.\images_fake\1966.png,-0.346043,4.886448
.\images_fake\1967.png,-4.181514,4.876439
.\images_fake\1968.png,0.986061,4.869432
.\images_fake\1969.png,-3.677366,4.892453
.\images_fake\197.png,-3.341131,4.909468
.\images_fake\1970.png,-3.050309,4.897458
.\images_fake\1971.png,0.731762,4.910470
.\images_fake\1972.png,-4.072880,4.935493
.\images_fake\1973.png,-9.219261,4.899458
.\images_fake\1974.png,-6.660093,4.912470
.\images_fake\1975.png,-7.091052,4.923481
.\images_fake\1976.png,-6.919395,4.940498
.\images_fake\1977.png,-5.143901,4.894455
.\images_fake\1978.png,-2.184475,4.876439
.\images_fake\1979.png,-2.517037,4.907467
.\images_fake\198.png,3.051875,4.880441
.\images_fake\1980.png,-1.733289,4.962517
.\images_fake\1981.png,-6.999071,4.880442
.\images_fake\1982.png,-6.895267,4.930488
.\images_fake\1983.png,-1.320834,4.874436
.\images_fake\1984.png,-1.524521,4.934491
.\images_fake\1985.png,-1.023836,4.940497
.\images_fake\1986.png,-8.410403,4.927485
.\images_fake\1987.png,-4.162809,4.961516
.\images_fake\1988.png,-9.032990,4.904464
.\images_fake\1989.png,-2.531357,4.928486
.\images_fake\199.png,0.039910,4.906466
.\images_fake\1990.png,-10.536893,4.847412
.\images_fake\1991.png,-14.590967,4.911471
.\images_fake\1992.png,-5.598450,4.875437
.\images_fake\1993.png,-8.067676,4.926485
.\images_fake\1994.png,-6.275550,4.870433
.\images_fake\1995.png,-5.776084,4.933491
.\images_fake\1996.png,-8.293011,4.881444
.\images_fake\1997.png,-4.230790,4.934491
.\images_fake\1998.png,-10.124531,4.890451
.\images_fake\1999.png,-9.224829,4.827394
.\images_fake\2.png,-6.659486,4.911470
.\images_fake\20.png,-6.635222,4.920479
.\images_fake\200.png,-9.434702,4.891459
.\images_fake\2000.png,-7.355631,4.892446
.\images_fake\2001.png,-6.661061,4.893454
.\images_fake\2002.png,-7.032474,4.948505
.\images_fake\2003.png,-4.657883,4.914474
.\images_fake\2004.png,-2.042113,4.941497
.\images_fake\2005.png,-4.532425,4.924483
.\images_fake\2006.png,-8.429288,4.898458
.\images_fake\2007.png,-5.124143,4.914474
.\images_fake\2009.png,-1.304154,4.920478
.\images_fake\201.png,-1.369326,4.931488
.\images_fake\2010.png,-7.974186,4.907467
.\images_fake\2011.png,-7.291823,4.901462
.\images_fake\2012.png,-3.202389,4.917475
.\images_fake\2013.png,-3.017832,4.946502
.\images_fake\2014.png,-5.236307,4.907467
.\images_fake\2015.png,-6.116206,4.901462
.\images_fake\2016.png,-9.944133,5.128668
.\images_fake\2018.png,-6.863856,5.086630
.\images_fake\2019.png,-4.436122,5.079624
.\images_fake\202.png,-7.545954,5.053600
.\images_fake\2020.png,-5.446978,4.975529
.\images_fake\2021.png,-8.490417,4.910470
.\images_fake\2022.png,-9.539503,4.921479
.\images_fake\2023.png,-5.054860,4.873436
.\images_fake\2024.png,-9.525341,4.907467
.\images_fake\2025.png,-3.579320,4.925483
.\images_fake\2026.png,-4.084195,4.902463
.\images_fake\2027.png,-0.107596,4.870432
.\images_fake\2028.png,-2.731336,4.929488
.\images_fake\2029.png,-3.786968,4.926484
.\images_fake\203.png,-8.108406,4.892452
.\images_fake\2030.png,-6.554365,4.884446
.\images_fake\2031.png,-0.902688,4.896457
.\images_fake\2032.png,-3.588785,4.863427
.\images_fake\2033.png,-1.650006,4.924482
.\images_fake\2034.png,-6.136948,4.958514
.\images_fake\2035.png,-1.128775,4.913471
.\images_fake\2036.png,-4.406148,4.914474
.\images_fake\2037.png,-3.180642,4.836401
.\images_fake\2038.png,-2.994949,4.918477
.\images_fake\2039.png,-4.643115,4.935493
.\images_fake\204.png,-4.973447,4.910469
.\images_fake\2040.png,-4.247717,4.891453
.\images_fake\2041.png,-5.346269,4.936492
.\images_fake\2042.png,-5.240077,4.873436
.\images_fake\2043.png,-2.544411,4.922480
.\images_fake\2044.png,-2.190709,4.930488
.\images_fake\2045.png,-4.426306,4.867430
.\images_fake\2046.png,2.840285,4.919478
.\images_fake\2047.png,-5.736428,4.978531
.\images_fake\2048.png,0.854322,4.892453
.\images_fake\2049.png,-3.091486,4.901462
.\images_fake\205.png,-12.447183,4.884446
.\images_fake\2051.png,-1.327474,4.857421
.\images_fake\2052.png,-3.282615,4.900460
.\images_fake\2053.png,-1.610890,4.934491
.\images_fake\2054.png,-1.509568,4.914473
.\images_fake\2055.png,-4.317888,4.901462
.\images_fake\2056.png,-4.857728,4.896456
.\images_fake\2057.png,-5.091455,4.874437
.\images_fake\2058.png,-2.266778,4.883446
.\images_fake\2059.png,-5.118567,4.887448
.\images_fake\2060.png,0.174829,4.953509
.\images_fake\2061.png,-2.920123,4.919477
.\images_fake\2062.png,-1.333655,4.940497
.\images_fake\2063.png,-4.713546,4.907468
.\images_fake\2064.png,-8.986401,4.914473
.\images_fake\2065.png,-1.881299,4.930487
.\images_fake\2066.png,-4.453331,4.903463
.\images_fake\2067.png,-12.991651,4.909469
.\images_fake\2068.png,-5.438806,4.878440
.\images_fake\2069.png,-8.119696,4.915475
.\images_fake\207.png,-5.237563,4.866429
.\images_fake\2070.png,-6.248417,4.872435
.\images_fake\2071.png,-6.573134,4.909469
.\images_fake\2072.png,-2.108940,4.934491
.\images_fake\2074.png,-5.121280,4.877439
.\images_fake\2075.png,-6.607551,4.887450
.\images_fake\2076.png,-5.965944,4.875437
.\images_fake\2077.png,-9.106675,4.870433
.\images_fake\2078.png,-2.652651,4.913472
.\images_fake\2079.png,-8.429986,4.918477
.\images_fake\208.png,-5.374820,4.893454
.\images_fake\2080.png,-8.345077,4.882445
.\images_fake\2081.png,-9.328941,4.851415
.\images_fake\2082.png,-9.001630,4.891453
.\images_fake\2083.png,-5.357330,4.914473
.\images_fake\2084.png,-4.904099,4.918477
.\images_fake\2085.png,-6.038832,4.871434
.\images_fake\2086.png,-3.015618,4.905465
.\images_fake\2088.png,-15.886771,4.908468
.\images_fake\2089.png,-4.213437,4.917477
.\images_fake\209.png,-11.925028,4.872435
.\images_fake\2090.png,-1.867080,4.920478
.\images_fake\2092.png,-8.656526,4.926484
.\images_fake\2093.png,-4.961340,4.901461
.\images_fake\2094.png,-5.769001,4.924482
.\images_fake\2095.png,-5.326472,4.850416
.\images_fake\2096.png,-7.125125,4.908467
.\images_fake\2098.png,-4.852984,4.904464
.\images_fake\2099.png,-7.773052,4.910469
.\images_fake\21.png,-6.099277,4.898459
.\images_fake\2100.png,-5.416743,4.934492
.\images_fake\2101.png,-3.016665,4.888450
.\images_fake\2102.png,-4.182420,4.850415
.\images_fake\2103.png,-4.698052,4.909468
.\images_fake\2104.png,-1.466532,4.948504
.\images_fake\2105.png,-7.852605,4.889451
.\images_fake\2106.png,-5.165351,4.886448
.\images_fake\2107.png,-3.728979,4.908467
.\images_fake\2108.png,-7.079322,4.871434
.\images_fake\2109.png,-2.774045,4.889451
.\images_fake\2110.png,-7.947431,4.885446
.\images_fake\2111.png,-8.690410,4.886448
.\images_fake\2112.png,-7.954229,4.916476
.\images_fake\2113.png,-3.448584,4.916474
.\images_fake\2114.png,-1.943241,4.921480
.\images_fake\2115.png,-4.067022,4.930488
.\images_fake\2117.png,-10.372660,4.925483
.\images_fake\2118.png,-2.214865,4.880442
.\images_fake\2119.png,-4.440020,4.897457
.\images_fake\212.png,-5.050207,4.871434
.\images_fake\2120.png,2.059874,4.939495
.\images_fake\2121.png,-4.900230,4.929487
.\images_fake\2122.png,-2.285679,4.933491
.\images_fake\2123.png,-4.822773,4.932489
.\images_fake\2125.png,-3.089971,4.918476
.\images_fake\2126.png,-2.871186,4.921479
.\images_fake\2127.png,-6.917322,4.937494
.\images_fake\2128.png,-3.519613,4.904464
.\images_fake\2129.png,-6.542510,4.883446
.\images_fake\213.png,-6.211234,4.862426
.\images_fake\2130.png,-7.021023,4.908468
.\images_fake\2131.png,-9.936469,4.907467
.\images_fake\2132.png,-12.805097,4.864428
.\images_fake\2133.png,-7.262658,4.853417
.\images_fake\2134.png,-5.154682,4.945502
.\images_fake\2135.png,-6.857219,4.910469
.\images_fake\2136.png,-7.526337,4.932490
.\images_fake\2137.png,-7.842663,4.860424
.\images_fake\2138.png,-6.420399,4.898460
.\images_fake\2139.png,-5.042139,4.902462
.\images_fake\214.png,-5.590490,4.927485
.\images_fake\2140.png,-3.413636,4.888449
.\images_fake\2141.png,-7.964516,4.898459
.\images_fake\2142.png,-4.696563,4.875438
.\images_fake\2143.png,-5.835998,4.930488
.\images_fake\2144.png,-8.005630,4.886448
.\images_fake\2145.png,-7.145014,4.960516
.\images_fake\2146.png,-10.306140,4.852417
.\images_fake\2147.png,-5.735662,4.878439
.\images_fake\2148.png,-7.349962,4.837403
.\images_fake\2149.png,-7.087437,4.902463
.\images_fake\2150.png,-4.885396,4.879441
.\images_fake\2151.png,-3.839489,4.888449
.\images_fake\2152.png,-8.171758,4.909468
.\images_fake\2153.png,-1.745340,4.918477
.\images_fake\2154.png,-4.168922,4.909469
.\images_fake\2156.png,-3.112546,4.882444
.\images_fake\2157.png,-5.570834,4.874437
.\images_fake\2158.png,-1.471267,4.923481
.\images_fake\2159.png,-7.334659,4.876438
.\images_fake\216.png,-10.744630,4.914474
.\images_fake\2160.png,1.177838,4.954509
.\images_fake\2161.png,-2.899418,4.894455
.\images_fake\2162.png,-5.244238,4.932489
.\images_fake\2163.png,-4.431599,4.929487
.\images_fake\2164.png,-2.415504,4.887450
.\images_fake\2165.png,-1.216962,4.917476
.\images_fake\2166.png,-4.268554,4.890451
.\images_fake\2167.png,-1.230810,4.864429
.\images_fake\2168.png,-2.821074,4.901460
.\images_fake\2169.png,-5.222336,4.914474
.\images_fake\2170.png,-4.107116,4.914473
.\images_fake\2171.png,-3.546950,4.923481
.\images_fake\2172.png,-2.059419,4.949506
.\images_fake\2173.png,0.041767,4.876438
.\images_fake\2174.png,-5.707278,4.928487
.\images_fake\2175.png,0.857216,4.975528
.\images_fake\2176.png,-3.278272,4.909469
.\images_fake\2177.png,-7.491090,4.896455
.\images_fake\2178.png,-2.102569,4.894456
.\images_fake\2179.png,-10.155173,4.850414
.\images_fake\218.png,-6.845089,4.861426
.\images_fake\2180.png,-4.550383,4.935492
.\images_fake\2181.png,-5.543455,4.906466
.\images_fake\2182.png,-2.170997,4.878439
.\images_fake\2183.png,-12.577101,4.927485
.\images_fake\2184.png,-2.205706,4.899460
.\images_fake\2185.png,-3.233284,4.962516
.\images_fake\2186.png,-1.164135,4.907468
.\images_fake\2187.png,-2.729841,4.888449
.\images_fake\2188.png,-6.312461,4.895455
.\images_fake\2189.png,-6.050265,4.887449
.\images_fake\2190.png,-9.100977,4.867430
.\images_fake\2191.png,-9.491530,4.925484
.\images_fake\2192.png,-3.338365,4.854418
.\images_fake\2193.png,-3.272505,4.919478
.\images_fake\2194.png,-4.005808,4.900461
.\images_fake\2195.png,-7.328223,4.909469
.\images_fake\2196.png,-2.167709,4.921479
.\images_fake\2197.png,-8.879840,4.903464
.\images_fake\2198.png,3.217004,4.904464
.\images_fake\2199.png,-0.560605,4.896456
.\images_fake\22.png,-3.958449,4.938495
.\images_fake\2200.png,1.221838,4.962517
.\images_fake\2201.png,-3.993480,4.894455
.\images_fake\2202.png,-1.654553,4.828395
.\images_fake\2203.png,-2.727455,4.907466
.\images_fake\2204.png,-4.542432,4.907467
.\images_fake\2205.png,-3.588257,4.956511
.\images_fake\2206.png,-3.848230,4.908468
.\images_fake\2207.png,-0.735091,4.936493
.\images_fake\2208.png,-6.701992,4.882444
.\images_fake\2209.png,-3.550023,4.923482
.\images_fake\2211.png,-4.360281,4.865429
.\images_fake\2212.png,-4.558270,4.922480
.\images_fake\2214.png,-3.297371,4.942499
.\images_fake\2215.png,-2.541630,4.914473
.\images_fake\2216.png,-0.375538,4.889451
.\images_fake\2217.png,-2.671665,4.914479
.\images_fake\2218.png,-1.933091,4.919472
.\images_fake\2219.png,-6.361564,4.923481
.\images_fake\222.png,-3.023819,4.917476
.\images_fake\2220.png,0.754614,4.880442
.\images_fake\2221.png,-1.157753,4.909468
.\images_fake\2223.png,-3.122623,4.885447
.\images_fake\2224.png,-6.937917,4.881444
.\images_fake\2225.png,4.716713,4.890451
.\images_fake\2226.png,-4.142113,4.902462
.\images_fake\2227.png,-5.122814,4.880442
.\images_fake\2228.png,-5.462694,4.906467
.\images_fake\2229.png,-4.512023,4.942498
.\images_fake\223.png,-3.528142,5.053600
.\images_fake\2230.png,-3.081423,4.893454
.\images_fake\2231.png,-8.855058,4.951507
.\images_fake\2232.png,-7.908934,4.874438
.\images_fake\2233.png,-6.082307,4.930487
.\images_fake\2234.png,-7.147139,4.887448
.\images_fake\2235.png,-6.460049,4.907467
.\images_fake\2236.png,-4.960485,4.877439
.\images_fake\2237.png,-6.537372,4.868432
.\images_fake\2238.png,-8.625677,4.884446
.\images_fake\2239.png,-7.040864,4.924482
.\images_fake\224.png,-3.920236,4.942499
.\images_fake\2240.png,-7.522682,4.966520
.\images_fake\2241.png,-9.157934,4.929488
.\images_fake\2242.png,-8.975204,4.872435
.\images_fake\2243.png,-8.507100,4.888450
.\images_fake\2244.png,-10.487423,4.904463
.\images_fake\2245.png,-7.771389,4.902462
.\images_fake\2246.png,-8.206076,4.908468
.\images_fake\2247.png,-4.815559,4.926483
.\images_fake\2248.png,-6.119921,4.825392
.\images_fake\2249.png,-6.917398,4.896457
.\images_fake\225.png,-1.452914,4.919478
.\images_fake\2250.png,-10.365711,4.947503
.\images_fake\2251.png,-0.785829,4.888449
.\images_fake\2252.png,-6.386457,4.885447
.\images_fake\2254.png,-10.829827,4.909468
.\images_fake\226.png,0.445034,4.941498
.\images_fake\2261.png,-5.073225,4.879442
.\images_fake\2262.png,-10.180792,4.903462
.\images_fake\2265.png,1.591169,4.873436
.\images_fake\2267.png,-8.411563,4.853417
.\images_fake\2271.png,-6.871971,4.940497
.\images_fake\2272.png,0.426381,4.911470
.\images_fake\2273.png,-7.979855,4.865428
.\images_fake\2277.png,-4.005309,4.863426
.\images_fake\228.png,-2.520535,4.871434
.\images_fake\2288.png,-4.290143,4.933491
.\images_fake\2289.png,-9.091655,4.901462
.\images_fake\229.png,-3.357845,4.884445
.\images_fake\2290.png,-4.136209,4.919478
.\images_fake\2291.png,-6.209112,4.944501
.\images_fake\2292.png,-2.537820,4.889451
.\images_fake\2293.png,-3.337603,4.870433
.\images_fake\2294.png,-6.277682,4.923481
.\images_fake\2295.png,-2.608073,4.837403
.\images_fake\2296.png,-5.175823,4.890452
.\images_fake\2298.png,-6.171800,4.883444
.\images_fake\2299.png,-3.702530,4.901462
.\images_fake\23.png,-4.495519,4.937494
.\images_fake\230.png,0.987201,4.912471
.\images_fake\2300.png,-7.098299,4.945501
.\images_fake\2301.png,-11.784089,4.958514
.\images_fake\2302.png,-7.278522,4.946501
.\images_fake\2303.png,-2.312333,4.920479
.\images_fake\2304.png,-4.042320,4.867430
.\images_fake\2305.png,-8.106936,4.873436
.\images_fake\2306.png,-5.586292,4.843409
.\images_fake\2307.png,-6.959820,4.907467
.\images_fake\2308.png,-10.487808,4.918477
.\images_fake\2309.png,-3.466431,4.871433
.\images_fake\2310.png,-10.430044,4.946502
.\images_fake\2311.png,-3.219271,4.923488
.\images_fake\2312.png,-5.239275,4.917469
.\images_fake\2313.png,-2.750813,4.923481
.\images_fake\2315.png,-6.514974,4.952509
.\images_fake\2316.png,-2.891895,4.883445
.\images_fake\2317.png,-0.707322,4.897457
.\images_fake\2318.png,1.177588,4.872435
.\images_fake\2319.png,-6.874252,4.937493
.\images_fake\232.png,-5.197084,4.887449
.\images_fake\2320.png,-2.014159,4.893455
.\images_fake\2321.png,-3.410656,4.927485
.\images_fake\2322.png,0.602617,4.900460
.\images_fake\2323.png,-3.014555,4.947503
.\images_fake\2324.png,1.388486,4.897459
